latitude,longitude,locality,region,country
52.41,13.3,Teltow,Brandenburg,Germany
52.46,13.37,Berlin,Berlin,Germany
52.69,13.29,Birkenwerder,Brandenburg,Germany
53.37,13.84,Prenzlau,Brandenburg,Germany
52.41,13.16,Berlin,Berlin,Germany
52.41,13.06,Potsdam,Brandenburg,Germany
52.63,10.08,Celle,Lower Saxony,Germany
52.64,13.27,Hohen Neuendorf,Brandenburg,Germany
52.47,13.35,Berlin,Berlin,Germany
50.81,6.5,Duren,North Rhine-Westphalia,Germany
50.4,9.77,Kothen,Bavaria,Germany
52.5,13.58,Berlin,Berlin,Germany
52.46,13.13,Berlin,Berlin,Germany
52.57,13.15,Falkensee,Brandenburg,Germany
52.52,13.36,Berlin,Berlin,Germany
52.43,13.22,Berlin,Berlin,Germany
52.45,13.33,Berlin,Berlin,Germany
50.88,9.87,Friedewald,Hesse,Germany
52.45,13.4,Berlin,Berlin,Germany
52.61,13.32,Berlin,Berlin,Germany
48.15,8.2,Schonach im Schwarzwald,Baden-Württemberg,Germany
52.55,13.37,Berlin,Berlin,Germany
52.47,13.47,Berlin,Berlin,Germany
52.51,13.2,Berlin,Berlin,Germany
49.4,7.57,Landstuhl,Rhineland-Palatinate,Germany
52.41,13.23,Kleinmachnow,Brandenburg,Germany
49.01,8.42,Karlsruhe,Baden-Württemberg,Germany
52.85,9.59,Walsrode,Lower Saxony,Germany
53.62,10.08,Hamburg,Hamburg,Germany
49.88,10.88,Bamberg,Bavaria,Germany
50.14,8.84,Maintal,Hesse,Germany
51.22,7.14,Wuppertal,North Rhine-Westphalia,Germany
49.85,8.56,Griesheim,Hesse,Germany
47.26,11.4,Innsbruck,Tyrol,Austria
52.59,13.23,Berlin,Berlin,Germany
53.12,9.04,Fischerhude,Lower Saxony,Germany
51,6,Kreuzrath,North Rhine-Westphalia,Germany
52.57,13.3,Berlin,Berlin,Germany
51,7.15,Bergisch Gladbach,North Rhine-Westphalia,Germany
48.58,8.92,Herrenberg,Baden-Württemberg,Germany
47.56,7.9,Wallbach,Aargau,Switzerland
51.08,7.54,Marienheide,North Rhine-Westphalia,Germany
53.08,8.86,Bremen,Bremen,Germany
51.16,6.48,Mönchengladbach,North Rhine-Westphalia,Germany
51.2,6.92,Erkrath,North Rhine-Westphalia,Germany
49.09,8.21,Kandel,Rhineland-Palatinate,Germany
53.47,9.66,Buxtehude,Lower Saxony,Germany
49.18,11.03,Petersgmünd,Bavaria,Germany
51.92,10.42,Goslar,Lower Saxony,Germany
52.74,9.06,Warpe,Lower Saxony,Germany
50.69,7.05,Bonn,North Rhine-Westphalia,Germany
49.48,7.66,Rodenbach,Rhineland-Palatinate,Germany
53.59,10.23,Barsbüttel,Schleswig-Holstein,Germany
49.18,7.61,Pirmasens,Rhineland-Palatinate,Germany
54.3,9.66,Rendsburg-Mitte,Schleswig-Holstein,Germany
51.51,7.46,Dortmund,North Rhine-Westphalia,Germany
48.01,7.84,Freiburg im Breisgau,Baden-Württemberg,Germany
52.14,9.96,Hildesheim,Lower Saxony,Germany
52.4,13.55,Berlin,Berlin,Germany
48.88,9.53,Zumhof,Baden-Württemberg,Germany
49.86,6.77,Föhren,Rhineland-Palatinate,Germany
28.57,77.32,Noida,Uttar Pradesh,India
48.2,11.59,Munich,Bavaria,Germany
52.2,8.69,Löhne,North Rhine-Westphalia,Germany
52.34,12.98,Schwielowsee,Brandenburg,Germany
50.58,7.07,Grafschaft,Rhineland-Palatinate,Germany
52.44,13.36,Berlin,Berlin,Germany
51.16,6.45,Mönchengladbach,North Rhine-Westphalia,Germany
52.39,13.06,Potsdam,Brandenburg,Germany
48.26,11.45,Dachau,Bavaria,Germany
52.46,13.36,Berlin,Berlin,Germany
52.45,13.54,Berlin,Berlin,Germany
48.76,9.3,Esslingen am Neckar,Baden-Württemberg,Germany
51.01,9.71,Rotenburg an der Fulda,Hesse,Germany
53.54,7.96,Schortens,Lower Saxony,Germany
50.92,6.96,Cologne,North Rhine-Westphalia,Germany
47.57,7.74,Rheinfelden (Baden),Baden-Württemberg,Germany
50.92,7.4,Hevinghausen,North Rhine-Westphalia,Germany
28.35,-16.71,Icod de los Vinos,Canary Islands,Spain
51.99,8.6,Bielefeld,North Rhine-Westphalia,Germany
38.04,23.8,Municipality of Marousi,Attica,Greece
48.12,11.53,Munich,Bavaria,Germany
47.26,8.86,Rüti (ZH),Zurich,Switzerland
52.5,13.34,Berlin,Berlin,Germany
53.13,9.11,Quelkhorn,Lower Saxony,Germany
48.7,9.14,Oberaichen,Baden-Württemberg,Germany
51,13.8,Dresden,Saxony,Germany
51.02,13.77,Dresden,Saxony,Germany
49.44,8.61,Edingen,Baden-Württemberg,Germany
51.45,7.26,Bochum,North Rhine-Westphalia,Germany
52.44,13.42,Berlin,Berlin,Germany
54.5,9.13,Schwesing,Schleswig-Holstein,Germany
50.87,8.01,Siegen,North Rhine-Westphalia,Germany
50.95,13.87,Dohna,Saxony,Germany
52.54,13.51,Berlin,Berlin,Germany
48.78,9.8,Schwäbisch Gmünd,Baden-Württemberg,Germany
48.4,14.73,Kaining,Upper Austria,Austria
51.51,7.45,Dortmund,North Rhine-Westphalia,Germany
52.91,8.4,Wildeshausen,Lower Saxony,Germany
52.36,13.19,Stahnsdorf,Brandenburg,Germany
49.61,9.75,Grünsfeld,Baden-Württemberg,Germany
51.45,7.32,Witten,North Rhine-Westphalia,Germany
50.97,7.18,Bergisch Gladbach,North Rhine-Westphalia,Germany
53.3,13.43,Carwitz,Mecklenburg-Vorpommern,Germany
50.71,10.69,Oberhof,Thuringia,Germany
51.53,6.94,Bottrop,North Rhine-Westphalia,Germany
48.31,11.93,Erding,Bavaria,Germany
52.52,13.26,Berlin,Berlin,Germany
52.47,13.42,Berlin,Berlin,Germany
49.59,9.35,Walldürn,Baden-Württemberg,Germany
51.51,11.89,Halle (Saale),Saxony-Anhalt,Germany
48.06,11.67,Ottobrunn,Bavaria,Germany
51.23,7.61,Lüdenscheid,North Rhine-Westphalia,Germany
36.73,-3.72,Almuñécar,Andalusia,Spain
52.44,13.3,Berlin,Berlin,Germany
52.41,13.65,Berlin,Berlin,Germany
48.46,7.97,Ortenberg,Baden-Württemberg,Germany
49.95,11.61,Bayreuth,Bavaria,Germany
52.39,13.04,Potsdam,Brandenburg,Germany
51.61,6.92,Bottrop,North Rhine-Westphalia,Germany
53.09,8.8,Bremen,Bremen,Germany
48.37,10.89,Augsburg,Bavaria,Germany
57.15,-2.09,Aberdeen City,Scotland,United Kingdom
49,12.2,Sarching,Bavaria,Germany
52.07,9.75,Gronau,Lower Saxony,Germany
48.5,10.02,Bernstadt,Baden-Württemberg,Germany
48.77,9.15,Stuttgart,Baden-Württemberg,Germany
50.86,6.9,Hürth,North Rhine-Westphalia,Germany
50.97,7.08,Cologne,North Rhine-Westphalia,Germany
52.31,12.94,Schwielowsee,Brandenburg,Germany
49.13,7.07,Sitterswald,Saarland,Germany
50.27,8.83,Niddatal,Hesse,Germany
50.33,8.76,Friedberg,Hesse,Germany
47.32,8.17,Dürrenäsch,Aargau,Switzerland
49.82,6.85,Detzem,Rhineland-Palatinate,Germany
49.48,8.66,Schriesheim,Baden-Württemberg,Germany
52.56,11.76,Stendal,Saxony-Anhalt,Germany
52,7.56,Münster,North Rhine-Westphalia,Germany
54.44,11.2,Fehmarn,Schleswig-Holstein,Germany
50.94,7.01,Cologne,North Rhine-Westphalia,Germany
53.5,10.48,Schwarzenbek,Schleswig-Holstein,Germany
53.85,10.18,Seth,Schleswig-Holstein,Germany
36.09,-115.15,Las Vegas,Nevada,United States
53.6,9.89,Hamburg,Hamburg,Germany
50,8.2,Mainz,Rhineland-Palatinate,Germany
55.93,11.63,Moseby,Region Zealand,Denmark
51.66,7.11,Marl,North Rhine-Westphalia,Germany
47.02,28.81,Chișinău,Chișinău,Moldova
40.26,-74.76,Ewing Township,New Jersey,United States
48.79,9.16,Stuttgart,Baden-Württemberg,Germany
51.12,13.75,Dresden,Saxony,Germany
52.28,7.41,Rheine,North Rhine-Westphalia,Germany
47.5,9.74,Bregenz,Vorarlberg,Austria
51.8,7.75,Drensteinfurt,North Rhine-Westphalia,Germany
52.6,13.39,Berlin,Berlin,Germany
44.75,9.8,Vezzolacca,Emilia-Romagna,Italy
50.65,12,Zeulenroda,Thuringia,Germany
51.7,5.31,'s-Hertogenbosch,North Brabant,Netherlands
51.1,7.02,Leichlingen,North Rhine-Westphalia,Germany
52.61,13.2,Hennigsdorf,Brandenburg,Germany
52.43,13.5,Berlin,Berlin,Germany
52.57,13.5,Berlin,Berlin,Germany
52.25,8.04,Osnabrück,Lower Saxony,Germany
53.2,9.55,Lauenbrück,Lower Saxony,Germany
53.48,10.16,Hamburg,Hamburg,Germany
50.31,7.68,Frücht,Rhineland-Palatinate,Germany
52.05,8.53,Bielefeld,North Rhine-Westphalia,Germany
51.97,7.65,Münster,North Rhine-Westphalia,Germany
57.05,9.92,Aalborg,North Denmark Region,Denmark
50.89,12.54,Niederwiera,Saxony,Germany
57.83,12.3,Gråbo,Västra Götaland County,Sweden
52.41,13.41,Berlin,Berlin,Germany
52.25,10.51,Brunswick,Lower Saxony,Germany
48.57,13.41,Passau,Bavaria,Germany
53.85,10.68,Lübeck,Schleswig-Holstein,Germany
50,8.86,Rodgau,Hesse,Germany
48.15,11.56,Munich,Bavaria,Germany
50.82,9.73,Oberhaun,Hesse,Germany
53.58,10.06,Hamburg,Hamburg,Germany
52.33,13.05,Wilhelmshorst,Brandenburg,Germany
47.45,12.39,Kitzbühel,Tyrol,Austria
50.04,9.01,Seligenstadt,Hesse,Germany
50.43,2.84,Lens,Hauts-de-France,France
49.41,7.56,Landstuhl,Rhineland-Palatinate,Germany
53.56,10.19,Barsbüttel,Schleswig-Holstein,Germany
52.51,13.41,Berlin,Berlin,Germany
52.44,13.55,Berlin,Berlin,Germany
49.81,9.99,Würzburg,Bavaria,Germany
51.87,12.65,Wittenberg,Saxony-Anhalt,Germany
51.98,7.62,Münster,North Rhine-Westphalia,Germany
51.07,11.02,Nöda,Thuringia,Germany
52.43,13.72,Berlin,Berlin,Germany
44.68,-63.58,Dartmouth,Nova Scotia,Canada
51.18,7.19,Remscheid,North Rhine-Westphalia,Germany
48.06,12.23,Wasserburg am Inn,Bavaria,Germany
47.99,7.86,Freiburg im Breisgau,Baden-Württemberg,Germany
59.47,17.9,Sollentuna kommun,Stockholm County,Sweden
54.05,13.77,Wolgast,Mecklenburg-Vorpommern,Germany
49.36,8.14,Neustadt an der Weinstraße,Rhineland-Palatinate,Germany
52.38,13.39,Berlin,Berlin,Germany
51.37,7.92,Sundern,North Rhine-Westphalia,Germany
52.55,13.24,Berlin,Berlin,Germany
53.92,9.75,Wrist,Schleswig-Holstein,Germany
52.51,13.51,Berlin,Berlin,Germany
53.67,10.03,Hamburg,Hamburg,Germany
48.19,11.38,Gröbenzell,Bavaria,Germany
38.86,-77.19,West Falls Church,Virginia,United States
50.15,8.74,Frankfurt,Hesse,Germany
47.84,-122.2,Silver Firs,Washington,United States
51.33,10.23,Heuthen,Thuringia,Germany
49.8,10.11,Dettelbach,Bavaria,Germany
59.27,18.04,Stockholm,Stockholm County,Sweden
48.18,11.51,Munich,Bavaria,Germany
50.91,6.82,Frechen,North Rhine-Westphalia,Germany
47.87,5.38,Peigney,Grand Est,France
52.42,13.3,Berlin,Berlin,Germany
49.45,6.63,Hilbringen,Saarland,Germany
57.03,10.34,Koldkær,North Denmark Region,Denmark
53.6,10.07,Hamburg,Hamburg,Germany
52.91,-1.23,Broxtowe,England,United Kingdom
33.45,-112.07,Phoenix,Arizona,United States
51.49,7.55,Dortmund,North Rhine-Westphalia,Germany
52.02,8.69,Leopoldshöhe,North Rhine-Westphalia,Germany
51.27,7.36,Ennepetal,North Rhine-Westphalia,Germany
51.47,11.97,Halle (Saale),Saxony-Anhalt,Germany
47.25,11.33,Völs,Tyrol,Austria
51.16,6.47,Mönchengladbach,North Rhine-Westphalia,Germany
49.94,11.57,Altstadt,Bavaria,Germany
47.5,10.23,Sigiswang,Bavaria,Germany
49.01,8.43,Karlsruhe,Baden-Württemberg,Germany
51.63,11.62,Helmsdorf,Saxony-Anhalt,Germany
51.31,9.47,Kassel,Hesse,Germany
41.73,44.79,Tbilisi,Tbilisi,Georgia
52.6,13.32,Berlin,Berlin,Germany
52.47,13.43,Berlin,Berlin,Germany
52.69,13.36,Mühlenbecker Land,Brandenburg,Germany
52.35,9.4,Riehe,Lower Saxony,Germany
52.38,13.42,Berlin,Berlin,Germany
51.16,13.49,Meissen,Saxony,Germany
52.62,13.23,Berlin,Berlin,Germany
56.17,9.55,Silkeborg,Central Denmark Region,Denmark
52.56,13.23,Berlin,Berlin,Germany
48.13,8.33,St. Georgen im Schwarzwald,Baden-Württemberg,Germany
48.85,2.3,Paris,Ile-de-France,France
53.07,14.3,Schwedt/Oder,Brandenburg,Germany
52.4,13.4,Berlin,Berlin,Germany
49.43,8.68,Heidelberg,Baden-Württemberg,Germany
52.39,9.76,Hanover,Lower Saxony,Germany
51.96,9.17,Blomberg,North Rhine-Westphalia,Germany
45.07,7.69,Turin,Piedmont,Italy
52.42,13.39,Berlin,Berlin,Germany
52.52,13.42,Berlin,Berlin,Germany
52.39,9.74,Hanover,Lower Saxony,Germany
52.55,12.95,Dyrotz,Brandenburg,Germany
52.44,13.22,Berlin,Berlin,Germany
41.13,-73.44,Norwalk,Connecticut,United States
50,9.76,Karlstadt,Bavaria,Germany
58.27,12.3,Trollhättan,Västra Götaland County,Sweden
52.53,13.37,Berlin,Berlin,Germany
49.35,8.4,Speyer,Rhineland-Palatinate,Germany
49.44,11.12,Nuremberg,Bavaria,Germany
52.46,13.27,Berlin,Berlin,Germany
49.35,6.84,Saarwellingen,Saarland,Germany
47.84,16.53,Eisenstadt,Burgenland,Austria
53.5,13.32,Burg Stargard,Mecklenburg-Vorpommern,Germany
52.46,13.43,Berlin,Berlin,Germany
51.51,13.35,Bad Liebenwerda,Brandenburg,Germany
47.9,12.3,Bad Endorf,Bavaria,Germany
48.12,8.6,Deißlingen,Baden-Württemberg,Germany
52.14,11.63,Magdeburg,Saxony-Anhalt,Germany
49.28,8.71,Wiesloch,Baden-Württemberg,Germany
51.5,7.11,Gelsenkirchen,North Rhine-Westphalia,Germany
52.48,13.28,Berlin,Berlin,Germany
46.49,11.34,Bolzano,Trentino – Alto Adige/Südtirol,Italy
52.22,14.03,Bad Saarow,Brandenburg,Germany
51.73,7.17,Haltern am See,North Rhine-Westphalia,Germany
52.53,13.42,Berlin,Berlin,Germany
51.68,6.58,Wesel,North Rhine-Westphalia,Germany
50.55,9.68,Fulda,Hesse,Germany
52.57,13.09,Falkensee,Brandenburg,Germany
53.4,7.96,Zetel,Lower Saxony,Germany
52.3,10.45,Brunswick,Lower Saxony,Germany
52.43,13.39,Berlin,Berlin,Germany
52.41,13.56,Berlin,Berlin,Germany
51.06,12.79,Rochlitz,Saxony,Germany
49.3,7.07,Sulzbach/Saar,Saarland,Germany
40.42,-3.7,Madrid,Community of Madrid,Spain
52.65,13.3,Berlin,Berlin,Germany
50.35,7.59,Koblenz,Rhineland-Palatinate,Germany
52.43,13.21,Berlin,Berlin,Germany
46.74,12.23,Wahlen - Valle San Silvestro,Trentino – Alto Adige/Südtirol,Italy
52.48,10.54,"Gifhorn, Stadt",Lower Saxony,Germany
35.4,137.06,Kani,Gifu Prefecture,Japan
52.53,13.46,Berlin,Berlin,Germany
49.6,6.45,Wincheringen,Rhineland-Palatinate,Germany
41.61,-70.46,Mashpee,Massachusetts,United States
52.49,13.54,Berlin,Berlin,Germany
52.28,7.95,Osnabrück,Lower Saxony,Germany
53.16,12.78,Rheinsberg,Brandenburg,Germany
54.1,10.26,Belau,Schleswig-Holstein,Germany
41.65,-80.17,Vernon Township,Pennsylvania,United States
51.65,10.28,Elbingerode,Lower Saxony,Germany
52.58,13.39,Berlin,Berlin,Germany
52.21,8.06,Georgsmarienhütte,Lower Saxony,Germany
46.51,11.26,Siebeneich - Settequerce,Trentino – Alto Adige/Südtirol,Italy
52.47,13.28,Berlin,Berlin,Germany
50.82,6.99,Wesseling-Mitte,North Rhine-Westphalia,Germany
49.49,8.37,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany
49.23,10.51,Herrieden,Bavaria,Germany
51.05,6.71,Rommerskirchen,North Rhine-Westphalia,Germany
52.63,13.3,Berlin,Berlin,Germany
51.45,7.24,Bochum,North Rhine-Westphalia,Germany
52.49,13.37,Berlin,Berlin,Germany
43.9,7.42,Sospel,Provence-Alpes-Côte d'Azur,France
49.51,10.96,Fürth,Bavaria,Germany
51.75,14.35,Cottbus - Chóśebuz,Brandenburg,Germany
50.91,13.33,Freiberg,Saxony,Germany
51.97,7.64,Münster,North Rhine-Westphalia,Germany
50.76,7.08,Bonn,North Rhine-Westphalia,Germany
51.05,13.76,Dresden,Saxony,Germany
52.51,13.26,Berlin,Berlin,Germany
43.48,-1.56,Biarritz,Nouvelle-Aquitaine,France
50.68,10.91,Ilmenau,Thuringia,Germany
47.47,9.63,Höchst,Vorarlberg,Austria
49.46,11.02,Nuremberg,Bavaria,Germany
50.66,13.15,Marienberg,Saxony,Germany
53.58,10.12,Hamburg,Hamburg,Germany
52.53,13.35,Berlin,Berlin,Germany
52.48,13.34,Berlin,Berlin,Germany
51.15,11.82,Naumburg (Saale),Saxony-Anhalt,Germany
49.99,8.36,Bischofsheim,Hesse,Germany
52.31,9.62,Gehrden,Lower Saxony,Germany
52.38,13.14,Potsdam,Brandenburg,Germany
56.16,13.34,Perstorp,Skåne County,Sweden
45.48,12.24,Venice,Veneto,Italy
51.48,6.84,Oberhausen,North Rhine-Westphalia,Germany
52.28,10.52,Brunswick,Lower Saxony,Germany
50.93,6.36,Jülich,North Rhine-Westphalia,Germany
51.97,11.65,Biere,Saxony-Anhalt,Germany
52.33,13.4,Blankenfelde,Brandenburg,Germany
52.46,13.14,Berlin,Berlin,Germany
51.31,12.4,Leipzig,Saxony,Germany
52.79,7.26,Haren (Ems),Lower Saxony,Germany
50.81,6.98,Wesseling,North Rhine-Westphalia,Germany
52.52,13.18,Berlin,Berlin,Germany
51.22,6.78,Dusseldorf,North Rhine-Westphalia,Germany
50.08,14.41,Prague,Prague,Czechia
48.1,10.93,Oberbergen,Bavaria,Germany
54.25,12.24,Graal-Müritz,Mecklenburg-Vorpommern,Germany
53.56,10.09,Hamburg,Hamburg,Germany
52.2,7.04,Gronau,North Rhine-Westphalia,Germany
52.42,13.26,Berlin,Berlin,Germany
52.7,11.1,Beetzendorf,Saxony-Anhalt,Germany
56.14,9.16,Ikast,Central Denmark Region,Denmark
46.69,12.35,Moos - Moso,Trentino – Alto Adige/Südtirol,Italy
52.52,13.48,Berlin,Berlin,Germany
51.36,7.48,Hagen,North Rhine-Westphalia,Germany
53.24,7.45,Leer (Ostfriesland),Lower Saxony,Germany
52.44,13.34,Berlin,Berlin,Germany
53.12,8.85,Bremen,Bremen,Germany
52.41,13.26,Berlin,Berlin,Germany
52.79,8.64,Twistringen (Zentrum),Lower Saxony,Germany
51.37,7.93,Sundern,North Rhine-Westphalia,Germany
49.44,11,Nuremberg,Bavaria,Germany
50.9,14.82,Zittau,Saxony,Germany
50.55,8.78,Steinbach,Hesse,Germany
52.53,13.2,Berlin,Berlin,Germany
52.56,13.37,Berlin,Berlin,Germany
48.75,9.19,Stuttgart,Baden-Württemberg,Germany
52.41,13.25,Berlin,Berlin,Germany
51.85,12.04,Aken (Elbe),Saxony-Anhalt,Germany
50.76,7,Bornheim,North Rhine-Westphalia,Germany
50.65,7.3,Bad Honnef,North Rhine-Westphalia,Germany
53.17,8.7,Bremen,Bremen,Germany
49.2,8.1,Landau in der Pfalz,Rhineland-Palatinate,Germany
54.33,10.11,Kiel,Schleswig-Holstein,Germany
49.52,6.74,Losheim am See,Saarland,Germany
54.79,9.43,Flensburg,Schleswig-Holstein,Germany
47.86,12.17,Haidholzen,Bavaria,Germany
51.87,8.5,Verl,North Rhine-Westphalia,Germany
52.57,13.4,Berlin,Berlin,Germany
49.29,-0.14,Varaville,Normandy,France
49.28,7.04,Saarbrücken,Saarland,Germany
52.13,11.5,Niederndodeleben,Saxony-Anhalt,Germany
51.72,8.74,Paderborn,North Rhine-Westphalia,Germany
52.4,9.76,Hanover,Lower Saxony,Germany
51.46,8.85,Marsberg,North Rhine-Westphalia,Germany
48.23,12.54,Mühldorf a. Inn,Bavaria,Germany
53.88,11.44,Wismar,Mecklenburg-Vorpommern,Germany
53.09,8.78,Bremen,Bremen,Germany
53.74,10.25,Bargteheide,Schleswig-Holstein,Germany
51.35,6.55,Krefeld,North Rhine-Westphalia,Germany
54.13,9.48,Lütjenwestedt,Schleswig-Holstein,Germany
48.78,9.24,Stuttgart,Baden-Württemberg,Germany
52.15,-106.64,Saskatoon,Saskatchewan,Canada
65.15,12.07,Bindal,Nordland,Norway
51.08,7.04,Leverkusen,North Rhine-Westphalia,Germany
49.49,11.01,Fürth,Bavaria,Germany
51.22,6.47,Mönchengladbach,North Rhine-Westphalia,Germany
51.01,6.43,Opherten,North Rhine-Westphalia,Germany
60.48,15.42,Borlänge,Dalarna County,Sweden
50.62,12.67,Wildbach,Saxony,Germany
52.04,8.61,Bielefeld,North Rhine-Westphalia,Germany
52.57,13.41,Berlin,Berlin,Germany
46.97,7.38,Hinterkappelen,Bern,Switzerland
48.08,11.62,Neubiberg,Bavaria,Germany
50.83,-0.23,Adur,England,United Kingdom
60.97,25.67,Lahti,Päijät-Häme,Finland
52.46,13.3,Berlin,Berlin,Germany
51.85,14.4,Teichland,Brandenburg,Germany
51.71,14.35,Cottbus - Chóśebuz,Brandenburg,Germany
48.43,9.15,Reutlingen,Baden-Württemberg,Germany
49.1,9.77,Schwäbisch Hall,Baden-Württemberg,Germany
48.53,8.87,Rottenburg am Neckar,Baden-Württemberg,Germany
48.51,8.87,Rottenburg am Neckar,Baden-Württemberg,Germany
52.41,13.75,Erkner,Brandenburg,Germany
48.82,9.92,Böbingen an der Rems,Baden-Württemberg,Germany
48.48,8.93,Rottenburg am Neckar,Baden-Württemberg,Germany
49.1,9.74,Schwäbisch Hall,Baden-Württemberg,Germany
53.97,12.32,Wardow,Mecklenburg-Vorpommern,Germany
48.33,9.89,Erbach,Baden-Württemberg,Germany
49.75,9.52,Wertheim,Baden-Württemberg,Germany
47.53,7.64,Muttenz,Basel-Landschaft,Switzerland
49.14,9.2,Heilbronn,Baden-Württemberg,Germany
48.74,10.12,Königsbronn,Baden-Württemberg,Germany
48.46,9.95,Bollingen,Baden-Württemberg,Germany
51.51,13.79,Lauchhammer,Brandenburg,Germany
48.41,9.98,Ulm,Baden-Württemberg,Germany
52.68,13.58,Bernau,Brandenburg,Germany
52.29,14.07,Pieskow,Brandenburg,Germany
48.46,8.94,Rottenburg am Neckar,Baden-Württemberg,Germany
48.23,10.09,Illertissen,Bavaria,Germany
48.55,9.11,Tübingen,Baden-Württemberg,Germany
48.28,9.72,Ehingen (Donau),Baden-Württemberg,Germany
49.07,9.76,Gschlachtenbretzingen,Baden-Württemberg,Germany
48.35,8.5,Dornhan,Baden-Württemberg,Germany
48.3,8.94,Thanheim,Baden-Württemberg,Germany
51.86,13.94,Lübbenau/Spreewald,Brandenburg,Germany
52.38,14.05,Fürstenwalde/Spree,Brandenburg,Germany
51.81,14.43,Teichland,Brandenburg,Germany
47.82,10.22,Altusried,Bavaria,Germany
48.4,9.03,Mössingen,Baden-Württemberg,Germany
48.29,9.7,Ehingen (Donau),Baden-Württemberg,Germany
49.37,7.13,Schiffweiler,Saarland,Germany
48.13,11.49,Munich,Bavaria,Germany
49.82,8.71,Mühltal,Hesse,Germany
48.79,9.17,Stuttgart,Baden-Württemberg,Germany
49.26,9.68,Künzelsau,Baden-Württemberg,Germany
51.54,9.94,Göttingen,Lower Saxony,Germany
49.43,8.53,Mannheim,Baden-Württemberg,Germany
48.71,9.7,Eislingen/Fils,Baden-Württemberg,Germany
48.5,9.05,Tübingen,Baden-Württemberg,Germany
48.49,9,Tübingen,Baden-Württemberg,Germany
48.73,9.75,Ottenbach,Baden-Württemberg,Germany
52.46,13.29,Berlin,Berlin,Germany
52.34,14.09,Fürstenwalde/Spree,Brandenburg,Germany
45.71,16.08,Velika Gorica,Zagreb County,Croatia
48.69,9.56,Albershausen,Baden-Württemberg,Germany
53,-8,Ballingarry,County Tipperary,Ireland
53.39,-6.23,Dublin,County Dublin,Ireland
48.68,9.76,Süßen,Baden-Württemberg,Germany
45.35,11.78,Abano Terme,Veneto,Italy
53.26,8.12,Wiefelstede,Lower Saxony,Germany
54.68,8.55,Wyk auf Föhr,Schleswig-Holstein,Germany
47.98,7.83,Freiburg im Breisgau,Baden-Württemberg,Germany
47.07,15.43,Graz,Styria,Austria
48.62,9.06,Weil im Schönbuch,Baden-Württemberg,Germany
52.3,8.01,Osnabrück,Lower Saxony,Germany
52.54,13.26,Berlin,Berlin,Germany
52.11,14.18,Ranzig,Brandenburg,Germany
52.54,13.18,Berlin,Berlin,Germany
52.37,4.91,Amsterdam,North Holland,Netherlands
47.5,8.46,Steinmaur,Zurich,Switzerland
48.97,9.4,Aspach,Baden-Württemberg,Germany
52.52,13.44,Berlin,Berlin,Germany
45.54,8.11,Candelo,Piedmont,Italy
50.81,6.06,Aachen,North Rhine-Westphalia,Germany
50.75,6.09,Aachen,North Rhine-Westphalia,Germany
50.74,6.26,Stolberg,North Rhine-Westphalia,Germany
50.83,6.12,Würselen,North Rhine-Westphalia,Germany
41.14,-73.26,Fairfield,Connecticut,United States
50.84,6.07,Herzogenrath,North Rhine-Westphalia,Germany
51.44,7.04,Essen,North Rhine-Westphalia,Germany
50.84,6.08,Herzogenrath,North Rhine-Westphalia,Germany
50.73,6.15,Aachen,North Rhine-Westphalia,Germany
53.37,7.22,Emden,Lower Saxony,Germany
50.92,6.36,Jülich,North Rhine-Westphalia,Germany
51.06,6.15,Heinsberg,North Rhine-Westphalia,Germany
50.69,6.08,Raeren,Liège,Belgium
50.72,6.15,Aachen,North Rhine-Westphalia,Germany
52.25,5.23,Laren,North Holland,Netherlands
51.03,6.32,Erkelenz,North Rhine-Westphalia,Germany
50.88,6.1,Herzogenrath,North Rhine-Westphalia,Germany
50.86,6.21,Alsdorf,North Rhine-Westphalia,Germany
50.61,6.3,Simmerath,North Rhine-Westphalia,Germany
50.72,6.25,Stolberg,North Rhine-Westphalia,Germany
50.73,6.22,Stolberg,North Rhine-Westphalia,Germany
50.72,6.14,Aachen,North Rhine-Westphalia,Germany
51.01,5.91,Selfkant,North Rhine-Westphalia,Germany
50.89,6.28,Neu-Pattern,North Rhine-Westphalia,Germany
50.43,7.46,Neuwied,Rhineland-Palatinate,Germany
50.77,6.12,Aachen,North Rhine-Westphalia,Germany
50.76,6.27,Stolberg,North Rhine-Westphalia,Germany
52.38,8.17,Ostercappeln,Lower Saxony,Germany
45.8,16,City of Zagreb,City of Zagreb,Croatia
50.87,6.2,Alsdorf,North Rhine-Westphalia,Germany
47.32,8.39,Unterlunkhofen,Aargau,Switzerland
50.78,6.1,Aachen,North Rhine-Westphalia,Germany
50.78,6.47,Duren,North Rhine-Westphalia,Germany
50.84,6.09,Herzogenrath,North Rhine-Westphalia,Germany
-20.28,57.55,Vacoas-Phoenix,Moka,Mauritius
32.66,51.68,Isfahan,Isfahan Province,Iran
50.91,6.92,Cologne,North Rhine-Westphalia,Germany
